# OpenSignals Text File Format
# {"20:16:07:18:23:81": {"sensor": ["EMGBITREV", "ACCBITREV"], "device name": "20:16:07:18:23:81", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A5"], "sync interval": 2, "time": "15:0:24.191", "comments": "", "device connection": "/dev/tty.BITalino-DevB", "channels": [1, 5], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-2-19", "special": [{}, {}]}}
# EndOfHeader
0	0	0	0	0	503	585	
1	0	0	0	0	505	582	
2	0	0	0	0	507	582	
3	0	0	0	0	507	583	
4	0	0	0	0	503	585	
5	0	0	0	0	503	585	
6	0	0	0	0	504	587	
7	0	0	0	0	506	588	
8	0	0	0	0	504	590	
9	0	0	0	0	507	590	
10	0	0	0	0	508	591	
11	0	0	0	0	511	590	
12	0	0	0	0	510	592	
13	0	0	0	0	511	593	
14	0	0	0	0	513	594	
15	0	0	0	0	510	591	
0	0	0	0	0	507	590	
1	0	0	0	0	507	591	
2	0	0	0	0	507	591	
3	0	0	0	0	509	591	
4	0	0	0	0	511	591	
5	0	0	0	0	508	590	
6	0	0	0	0	510	590	
7	0	0	0	0	511	589	
8	0	0	0	0	509	587	
9	0	0	0	0	512	585	
10	0	0	0	0	509	587	
11	0	0	0	0	512	589	
12	0	0	0	0	510	590	
13	0	0	0	0	512	591	
14	0	0	0	0	505	591	
15	0	0	0	0	505	592	
0	0	0	0	0	500	592	
1	0	0	0	0	511	591	
2	0	0	0	0	508	589	
3	0	0	0	0	513	589	
4	0	0	0	0	512	590	
5	0	0	0	0	510	591	
6	0	0	0	0	513	591	
7	0	0	0	0	511	593	
8	0	0	0	0	507	593	
9	0	0	0	0	510	592	
10	0	0	0	0	509	590	
11	0	0	0	0	513	590	
12	0	0	0	0	507	589	
13	0	0	0	0	510	590	
14	0	0	0	0	510	590	
15	0	0	0	0	509	591	
0	0	0	0	0	507	591	
1	0	0	0	0	511	592	
2	0	0	0	0	511	593	
3	0	0	0	0	509	593	
4	0	0	0	0	511	593	
5	0	0	0	0	512	591	
6	0	0	0	0	510	589	
7	0	0	0	0	511	589	
8	0	0	0	0	510	589	
9	0	0	0	0	511	590	
10	0	0	0	0	511	589	
11	0	0	0	0	510	591	
12	0	0	0	0	510	591	
13	0	0	0	0	511	592	
14	0	0	0	0	513	591	
15	0	0	0	0	509	591	
0	0	0	0	0	508	590	
1	0	0	0	0	510	591	
2	0	0	0	0	511	591	
3	0	0	0	0	510	592	
4	0	0	0	0	507	593	
5	0	0	0	0	510	593	
6	0	0	0	0	510	593	
7	0	0	0	0	511	593	
8	0	0	0	0	508	595	
9	0	0	0	0	512	596	
10	0	0	0	0	508	598	
11	0	0	0	0	511	599	
12	0	0	0	0	508	600	
13	0	0	0	0	512	598	
14	0	0	0	0	506	599	
15	0	0	0	0	509	599	
0	0	0	0	0	510	598	
1	0	0	0	0	512	597	
2	0	0	0	0	510	592	
3	0	0	0	0	510	593	
4	0	0	0	0	503	591	
5	0	0	0	0	511	590	
6	0	0	0	0	509	591	
7	0	0	0	0	510	593	
8	0	0	0	0	510	594	
9	0	0	0	0	511	595	
10	0	0	0	0	508	595	
11	0	0	0	0	509	595	
12	0	0	0	0	508	594	
13	0	0	0	0	511	593	
14	0	0	0	0	509	595	
15	0	0	0	0	508	597	
0	0	0	0	0	511	599	
1	0	0	0	0	508	600	
2	0	0	0	0	507	599	
3	0	0	0	0	508	600	
4	0	0	0	0	509	605	
5	0	0	0	0	510	607	
6	0	0	0	0	502	609	
7	0	0	0	0	515	611	
8	0	0	0	0	512	615	
9	0	0	0	0	505	617	
10	0	0	0	0	518	620	
11	0	0	0	0	510	625	
12	0	0	0	0	510	629	
13	0	0	0	0	510	632	
14	0	0	0	0	510	633	
15	0	0	0	0	515	635	
0	0	0	0	0	501	636	
1	0	0	0	0	504	636	
2	0	0	0	0	509	636	
3	0	0	0	0	513	632	
4	0	0	0	0	518	628	
5	0	0	0	0	510	627	
6	0	0	0	0	509	627	
7	0	0	0	0	506	627	
8	0	0	0	0	505	627	
9	0	0	0	0	510	629	
10	0	0	0	0	499	631	
11	0	0	0	0	511	628	
12	0	0	0	0	510	623	
13	0	0	0	0	513	618	
14	0	0	0	0	510	615	
15	0	0	0	0	500	614	
0	0	0	0	0	510	615	
1	0	0	0	0	514	615	
2	0	0	0	0	505	616	
3	0	0	0	0	501	619	
4	0	0	0	0	526	622	
5	0	0	0	0	524	625	
6	0	0	0	0	513	625	
7	0	0	0	0	505	624	
8	0	0	0	0	519	621	
9	0	0	0	0	508	619	
10	0	0	0	0	514	618	
11	0	0	0	0	520	617	
12	0	0	0	0	505	617	
13	0	0	0	0	496	619	
14	0	0	0	0	505	623	
15	0	0	0	0	495	630	
0	0	0	0	0	486	639	
1	0	0	0	0	501	647	
2	0	0	0	0	514	653	
3	0	0	0	0	522	657	
4	0	0	0	0	522	655	
5	0	0	0	0	504	652	
6	0	0	0	0	530	647	
7	0	0	0	0	494	643	
8	0	0	0	0	527	643	
9	0	0	0	0	490	646	
10	0	0	0	0	494	647	
11	0	0	0	0	508	644	
12	0	0	0	0	514	643	
13	0	0	0	0	495	638	
14	0	0	0	0	527	629	
15	0	0	0	0	487	627	
0	0	0	0	0	521	626	
1	0	0	0	0	512	626	
2	0	0	0	0	498	629	
3	0	0	0	0	510	632	
4	0	0	0	0	495	630	
5	0	0	0	0	518	629	
6	0	0	0	0	515	627	
7	0	0	0	0	529	624	
8	0	0	0	0	526	615	
9	0	0	0	0	532	607	
10	0	0	0	0	497	603	
11	0	0	0	0	520	601	
12	0	0	0	0	505	597	
13	0	0	0	0	480	594	
14	0	0	0	0	493	596	
15	0	0	0	0	512	598	
0	0	0	0	0	520	595	
1	0	0	0	0	536	590	
2	0	0	0	0	535	587	
3	0	0	0	0	522	586	
4	0	0	0	0	511	588	
5	0	0	0	0	513	591	
6	0	0	0	0	511	592	
7	0	0	0	0	470	585	
8	0	0	0	0	531	578	
9	0	0	0	0	529	579	
10	0	0	0	0	511	572	
11	0	0	0	0	496	565	
12	0	0	0	0	519	560	
13	0	0	0	0	514	556	
14	0	0	0	0	502	553	
15	0	0	0	0	523	548	
0	0	0	0	0	523	545	
1	0	0	0	0	519	544	
2	0	0	0	0	499	545	
3	0	0	0	0	508	546	
4	0	0	0	0	510	545	
5	0	0	0	0	521	544	
6	0	0	0	0	515	543	
7	0	0	0	0	508	538	
8	0	0	0	0	504	536	
9	0	0	0	0	510	532	
10	0	0	0	0	513	527	
11	0	0	0	0	505	526	
12	0	0	0	0	511	524	
13	0	0	0	0	513	520	
14	0	0	0	0	504	518	
15	0	0	0	0	503	517	
0	0	0	0	0	512	516	
1	0	0	0	0	511	518	
2	0	0	0	0	509	517	
3	0	0	0	0	509	519	
4	0	0	0	0	507	531	
5	0	0	0	0	507	543	
6	0	0	0	0	511	553	
7	0	0	0	0	511	567	
8	0	0	0	0	512	583	
9	0	0	0	0	511	590	
10	0	0	0	0	510	591	
11	0	0	0	0	511	590	
12	0	0	0	0	519	586	
13	0	0	0	0	512	575	
14	0	0	0	0	507	568	
15	0	0	0	0	510	570	
0	0	0	0	0	503	568	
1	0	0	0	0	506	562	
2	0	0	0	0	508	561	
3	0	0	0	0	509	561	
4	0	0	0	0	511	561	
5	0	0	0	0	515	563	
6	0	0	0	0	512	560	
7	0	0	0	0	509	571	
8	0	0	0	0	503	588	
9	0	0	0	0	502	593	
10	0	0	0	0	508	600	
11	0	0	0	0	512	599	
12	0	0	0	0	514	592	
13	0	0	0	0	518	590	
14	0	0	0	0	515	583	
15	0	0	0	0	512	579	
0	0	0	0	0	507	588	
1	0	0	0	0	504	611	
2	0	0	0	0	507	633	
3	0	0	0	0	515	647	
4	0	0	0	0	524	650	
5	0	0	0	0	512	643	
6	0	0	0	0	504	628	
7	0	0	0	0	501	614	
8	0	0	0	0	505	606	
9	0	0	0	0	493	605	
10	0	0	0	0	512	609	
11	0	0	0	0	515	619	
12	0	0	0	0	514	624	
13	0	0	0	0	519	634	
14	0	0	0	0	515	636	
15	0	0	0	0	504	636	
0	0	0	0	0	505	631	
1	0	0	0	0	509	630	
2	0	0	0	0	502	631	
3	0	0	0	0	496	638	
4	0	0	0	0	502	640	
5	0	0	0	0	512	635	
6	0	0	0	0	513	643	
7	0	0	0	0	521	641	
8	0	0	0	0	516	639	
9	0	0	0	0	510	636	
10	0	0	0	0	511	634	
11	0	0	0	0	507	636	
12	0	0	0	0	510	636	
13	0	0	0	0	509	635	
14	0	0	0	0	509	632	
15	0	0	0	0	509	626	
0	0	0	0	0	517	616	
1	0	0	0	0	514	606	
2	0	0	0	0	522	599	
3	0	0	0	0	549	598	
4	0	0	0	0	439	601	
5	0	0	0	0	479	604	
6	0	0	0	0	507	606	
7	0	0	0	0	527	610	
8	0	0	0	0	539	615	
9	0	0	0	0	573	617	
10	0	0	0	0	539	620	
11	0	0	0	0	496	621	
12	0	0	0	0	495	627	
13	0	0	0	0	536	628	
14	0	0	0	0	452	630	
15	0	0	0	0	461	629	
0	0	0	0	0	492	628	
1	0	0	0	0	521	625	
2	0	0	0	0	522	624	
3	0	0	0	0	508	630	
4	0	0	0	0	502	640	
5	0	0	0	0	505	647	
6	0	0	0	0	509	654	
7	0	0	0	0	519	662	
8	0	0	0	0	501	667	
9	0	0	0	0	508	668	
10	0	0	0	0	511	664	
11	0	0	0	0	519	663	
12	0	0	0	0	511	658	
13	0	0	0	0	507	644	
14	0	0	0	0	504	629	
15	0	0	0	0	509	612	
0	0	0	0	0	510	608	
1	0	0	0	0	511	604	
2	0	0	0	0	511	602	
3	0	0	0	0	510	600	
4	0	0	0	0	510	600	
5	0	0	0	0	507	601	
6	0	0	0	0	511	600	
7	0	0	0	0	507	604	
8	0	0	0	0	511	606	
9	0	0	0	0	511	608	
10	0	0	0	0	506	609	
11	0	0	0	0	508	610	
12	0	0	0	0	513	611	
13	0	0	0	0	511	611	
14	0	0	0	0	510	611	
15	0	0	0	0	511	615	
0	0	0	0	0	513	620	
1	0	0	0	0	510	626	
2	0	0	0	0	513	627	
3	0	0	0	0	504	630	
4	0	0	0	0	509	637	
5	0	0	0	0	513	639	
6	0	0	0	0	513	639	
7	0	0	0	0	507	640	
8	0	0	0	0	512	638	
9	0	0	0	0	511	639	
10	0	0	0	0	501	639	
11	0	0	0	0	505	633	
12	0	0	0	0	507	625	
13	0	0	0	0	501	616	
14	0	0	0	0	516	611	
15	0	0	0	0	510	604	
0	0	0	0	0	511	603	
1	0	0	0	0	512	603	
2	0	0	0	0	516	617	
3	0	0	0	0	513	606	
4	0	0	0	0	505	620	
5	0	0	0	0	507	625	
6	0	0	0	0	508	627	
7	0	0	0	0	499	644	
8	0	0	0	0	505	643	
9	0	0	0	0	485	653	
10	0	0	0	0	513	650	
11	0	0	0	0	517	649	
12	0	0	0	0	509	648	
13	0	0	0	0	519	644	
14	0	0	0	0	522	642	
15	0	0	0	0	515	636	
0	0	0	0	0	539	629	
1	0	0	0	0	515	625	
2	0	0	0	0	505	620	
3	0	0	0	0	500	615	
4	0	0	0	0	498	611	
5	0	0	0	0	506	609	
6	0	0	0	0	512	609	
7	0	0	0	0	515	612	
8	0	0	0	0	513	614	
9	0	0	0	0	511	615	
10	0	0	0	0	509	614	
11	0	0	0	0	480	609	
12	0	0	0	0	529	605	
13	0	0	0	0	525	606	
14	0	0	0	0	524	606	
15	0	0	0	0	509	607	
0	0	0	0	0	493	614	
1	0	0	0	0	498	615	
2	0	0	0	0	505	617	
3	0	0	0	0	496	619	
4	0	0	0	0	515	615	
5	0	0	0	0	526	608	
6	0	0	0	0	534	607	
7	0	0	0	0	509	604	
8	0	0	0	0	481	603	
9	0	0	0	0	513	604	
10	0	0	0	0	496	605	
11	0	0	0	0	506	606	
12	0	0	0	0	544	610	
13	0	0	0	0	503	615	
14	0	0	0	0	510	619	
15	0	0	0	0	485	619	
0	0	0	0	0	513	617	
1	0	0	0	0	499	617	
2	0	0	0	0	519	620	
3	0	0	0	0	522	620	
4	0	0	0	0	509	618	
5	0	0	0	0	539	616	
6	0	0	0	0	501	615	
7	0	0	0	0	499	621	
8	0	0	0	0	520	629	
9	0	0	0	0	509	625	
10	0	0	0	0	513	624	
11	0	0	0	0	510	619	
12	0	0	0	0	499	614	
13	0	0	0	0	503	606	
14	0	0	0	0	515	595	
15	0	0	0	0	499	586	
0	0	0	0	0	501	583	
1	0	0	0	0	511	580	
2	0	0	0	0	511	581	
3	0	0	0	0	504	585	
4	0	0	0	0	509	589	
5	0	0	0	0	507	591	
6	0	0	0	0	513	591	
7	0	0	0	0	512	585	
8	0	0	0	0	512	582	
9	0	0	0	0	512	581	
10	0	0	0	0	508	580	
11	0	0	0	0	507	580	
12	0	0	0	0	509	582	
13	0	0	0	0	515	579	
14	0	0	0	0	515	573	
15	0	0	0	0	513	565	
0	0	0	0	0	511	558	
1	0	0	0	0	504	555	
2	0	0	0	0	507	554	
3	0	0	0	0	505	556	
4	0	0	0	0	506	561	
5	0	0	0	0	508	564	
6	0	0	0	0	513	561	
7	0	0	0	0	504	557	
8	0	0	0	0	509	551	
9	0	0	0	0	509	542	
10	0	0	0	0	502	535	
11	0	0	0	0	508	532	
12	0	0	0	0	507	530	
13	0	0	0	0	504	537	
14	0	0	0	0	511	549	
15	0	0	0	0	511	563	
0	0	0	0	0	511	578	
1	0	0	0	0	509	590	
2	0	0	0	0	509	597	
3	0	0	0	0	500	599	
4	0	0	0	0	511	596	
5	0	0	0	0	511	591	
6	0	0	0	0	508	588	
7	0	0	0	0	508	586	
8	0	0	0	0	509	588	
9	0	0	0	0	511	600	
10	0	0	0	0	509	610	
11	0	0	0	0	510	623	
12	0	0	0	0	508	636	
13	0	0	0	0	505	641	
14	0	0	0	0	516	642	
15	0	0	0	0	510	641	
0	0	0	0	0	505	640	
1	0	0	0	0	499	633	
2	0	0	0	0	507	624	
3	0	0	0	0	505	620	
4	0	0	0	0	517	616	
5	0	0	0	0	515	616	
6	0	0	0	0	517	624	
7	0	0	0	0	512	633	
8	0	0	0	0	514	638	
9	0	0	0	0	513	639	
10	0	0	0	0	513	643	
11	0	0	0	0	501	647	
12	0	0	0	0	491	643	
13	0	0	0	0	508	630	
14	0	0	0	0	527	612	
15	0	0	0	0	515	596	
0	0	0	0	0	512	587	
1	0	0	0	0	513	582	
2	0	0	0	0	504	584	
3	0	0	0	0	512	595	
4	0	0	0	0	510	605	
5	0	0	0	0	509	613	
6	0	0	0	0	505	615	
7	0	0	0	0	504	614	
8	0	0	0	0	494	614	
9	0	0	0	0	517	608	
10	0	0	0	0	507	598	
11	0	0	0	0	515	591	
