# OpenSignals Text File Format
# {"20:16:07:18:23:81": {"sensor": ["EMGBITREV", "ACCBITREV"], "device name": "20:16:07:18:23:81", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A5"], "sync interval": 2, "time": "12:11:44.69", "comments": "", "device connection": "/dev/tty.BITalino-DevB", "channels": [1, 5], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-2-19", "special": [{}, {}]}}
# EndOfHeader
0	0	0	0	0	489	563	
1	0	0	0	0	505	566	
2	0	0	0	0	523	572	
3	0	0	0	0	502	570	
4	0	0	0	0	514	568	
5	0	0	0	0	519	568	
6	0	0	0	0	511	572	
7	0	0	0	0	510	571	
8	0	0	0	0	505	572	
9	0	0	0	0	501	574	
10	0	0	0	0	499	577	
11	0	0	0	0	504	571	
12	0	0	0	0	510	571	
13	0	0	0	0	512	575	
14	0	0	0	0	513	578	
15	0	0	0	0	497	576	
0	0	0	0	0	493	576	
1	0	0	0	0	508	580	
2	0	0	0	0	514	579	
3	0	0	0	0	517	569	
4	0	0	0	0	507	567	
5	0	0	0	0	510	569	
6	0	0	0	0	504	570	
7	0	0	0	0	496	569	
8	0	0	0	0	512	570	
9	0	0	0	0	516	574	
10	0	0	0	0	506	573	
11	0	0	0	0	508	568	
12	0	0	0	0	504	564	
13	0	0	0	0	515	564	
14	0	0	0	0	513	567	
15	0	0	0	0	514	566	
0	0	0	0	0	514	570	
1	0	0	0	0	530	577	
2	0	0	0	0	502	578	
3	0	0	0	0	511	571	
4	0	0	0	0	491	570	
5	0	0	0	0	506	570	
6	0	0	0	0	504	572	
7	0	0	0	0	537	570	
8	0	0	0	0	507	568	
9	0	0	0	0	519	569	
10	0	0	0	0	513	571	
11	0	0	0	0	499	570	
12	0	0	0	0	531	572	
13	0	0	0	0	524	574	
14	0	0	0	0	528	575	
15	0	0	0	0	498	571	
0	0	0	0	0	520	569	
1	0	0	0	0	502	564	
2	0	0	0	0	511	567	
3	0	0	0	0	509	559	
4	0	0	0	0	510	563	
5	0	0	0	0	510	569	
6	0	0	0	0	517	572	
7	0	0	0	0	501	573	
8	0	0	0	0	515	570	
9	0	0	0	0	514	569	
10	0	0	0	0	515	571	
11	0	0	0	0	496	568	
12	0	0	0	0	506	563	
13	0	0	0	0	508	564	
14	0	0	0	0	506	567	
15	0	0	0	0	516	569	
0	0	0	0	0	511	572	
1	0	0	0	0	513	574	
2	0	0	0	0	543	575	
3	0	0	0	0	499	570	
4	0	0	0	0	499	571	
5	0	0	0	0	525	569	
6	0	0	0	0	525	573	
7	0	0	0	0	494	572	
8	0	0	0	0	508	569	
9	0	0	0	0	511	570	
10	0	0	0	0	520	573	
11	0	0	0	0	511	571	
12	0	0	0	0	518	572	
13	0	0	0	0	505	576	
14	0	0	0	0	500	582	
15	0	0	0	0	512	583	
0	0	0	0	0	518	587	
1	0	0	0	0	496	592	
2	0	0	0	0	532	600	
3	0	0	0	0	491	596	
4	0	0	0	0	566	583	
5	0	0	0	0	501	588	
6	0	0	0	0	480	601	
7	0	0	0	0	542	628	
8	0	0	0	0	531	652	
9	0	0	0	0	491	666	
10	0	0	0	0	518	687	
11	0	0	0	0	497	708	
12	0	0	0	0	447	746	
13	0	0	0	0	550	794	
14	0	0	0	0	482	822	
15	0	0	0	0	508	797	
0	0	0	0	0	429	738	
1	0	0	0	0	493	701	
2	0	0	0	0	554	704	
3	0	0	0	0	508	716	
4	0	0	0	0	489	727	
5	0	0	0	0	520	732	
6	0	0	0	0	512	723	
7	0	0	0	0	487	705	
8	0	0	0	0	595	691	
9	0	0	0	0	517	713	
10	0	0	0	0	408	701	
11	0	0	0	0	664	658	
12	0	0	0	0	373	633	
13	0	0	0	0	650	620	
14	0	0	0	0	505	628	
15	0	0	0	0	498	612	
0	0	0	0	0	497	580	
1	0	0	0	0	511	511	
2	0	0	0	0	486	464	
3	0	0	0	0	393	410	
4	0	0	0	0	495	372	
5	0	0	0	0	592	390	
6	0	0	0	0	543	344	
7	0	0	0	0	583	267	
8	0	0	0	0	577	231	
9	0	0	0	0	559	243	
10	0	0	0	0	409	311	
11	0	0	0	0	444	396	
12	0	0	0	0	479	488	
13	0	0	0	0	554	589	
14	0	0	0	0	582	660	
15	0	0	0	0	529	704	
0	0	0	0	0	499	714	
1	0	0	0	0	436	676	
2	0	0	0	0	541	627	
3	0	0	0	0	545	597	
4	0	0	0	0	408	563	
5	0	0	0	0	529	553	
6	0	0	0	0	520	576	
7	0	0	0	0	511	591	
8	0	0	0	0	539	595	
9	0	0	0	0	521	611	
10	0	0	0	0	486	632	
11	0	0	0	0	498	644	
12	0	0	0	0	501	650	
13	0	0	0	0	496	643	
14	0	0	0	0	534	646	
15	0	0	0	0	519	642	
0	0	0	0	0	500	632	
1	0	0	0	0	520	618	
2	0	0	0	0	501	599	
3	0	0	0	0	496	589	
4	0	0	0	0	521	593	
5	0	0	0	0	513	602	
6	0	0	0	0	510	609	
7	0	0	0	0	499	614	
8	0	0	0	0	499	625	
9	0	0	0	0	500	632	
10	0	0	0	0	512	635	
11	0	0	0	0	504	628	
12	0	0	0	0	511	624	
13	0	0	0	0	508	614	
14	0	0	0	0	506	611	
15	0	0	0	0	510	592	
0	0	0	0	0	509	582	
1	0	0	0	0	511	590	
2	0	0	0	0	500	594	
3	0	0	0	0	511	600	
4	0	0	0	0	519	619	
5	0	0	0	0	512	635	
6	0	0	0	0	509	633	
7	0	0	0	0	507	628	
8	0	0	0	0	516	623	
9	0	0	0	0	502	610	
10	0	0	0	0	513	615	
11	0	0	0	0	486	618	
12	0	0	0	0	518	626	
13	0	0	0	0	507	636	
14	0	0	0	0	523	634	
15	0	0	0	0	513	627	
0	0	0	0	0	521	624	
1	0	0	0	0	506	624	
2	0	0	0	0	510	624	
3	0	0	0	0	507	620	
4	0	0	0	0	500	622	
5	0	0	0	0	499	624	
6	0	0	0	0	510	625	
7	0	0	0	0	504	623	
8	0	0	0	0	510	620	
9	0	0	0	0	518	617	
10	0	0	0	0	517	616	
11	0	0	0	0	515	616	
12	0	0	0	0	512	615	
13	0	0	0	0	514	611	
14	0	0	0	0	512	612	
15	0	0	0	0	498	620	
0	0	0	0	0	505	624	
1	0	0	0	0	507	623	
2	0	0	0	0	512	622	
3	0	0	0	0	504	617	
4	0	0	0	0	510	618	
5	0	0	0	0	506	619	
6	0	0	0	0	510	619	
7	0	0	0	0	519	618	
8	0	0	0	0	507	615	
9	0	0	0	0	505	612	
10	0	0	0	0	510	617	
11	0	0	0	0	510	615	
12	0	0	0	0	515	611	
13	0	0	0	0	508	610	
14	0	0	0	0	506	612	
15	0	0	0	0	505	609	
0	0	0	0	0	507	612	
1	0	0	0	0	510	611	
2	0	0	0	0	506	608	
3	0	0	0	0	504	603	
4	0	0	0	0	508	597	
5	0	0	0	0	505	595	
6	0	0	0	0	511	588	
7	0	0	0	0	510	584	
8	0	0	0	0	511	584	
9	0	0	0	0	511	580	
10	0	0	0	0	508	578	
11	0	0	0	0	510	569	
12	0	0	0	0	509	560	
13	0	0	0	0	509	545	
14	0	0	0	0	519	534	
15	0	0	0	0	510	534	
0	0	0	0	0	518	530	
1	0	0	0	0	509	545	
2	0	0	0	0	512	572	
3	0	0	0	0	516	601	
4	0	0	0	0	508	616	
5	0	0	0	0	498	617	
6	0	0	0	0	505	625	
7	0	0	0	0	510	620	
8	0	0	0	0	502	607	
9	0	0	0	0	510	603	
10	0	0	0	0	519	616	
11	0	0	0	0	514	638	
12	0	0	0	0	505	656	
13	0	0	0	0	510	663	
14	0	0	0	0	513	665	
