# OpenSignals Text File Format
# {"20:16:07:18:23:81": {"sensor": ["EMGBITREV", "ACCBITREV"], "device name": "20:16:07:18:23:81", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A5"], "sync interval": 2, "time": "12:10:36.956", "comments": "", "device connection": "/dev/tty.BITalino-DevB", "channels": [1, 5], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-2-19", "special": [{}, {}]}}
# EndOfHeader
0	0	0	0	0	527	628	
1	0	0	0	0	525	651	
2	0	0	0	0	513	602	
3	0	0	0	0	495	548	
4	0	0	0	0	499	507	
5	0	0	0	0	511	535	
6	0	0	0	0	533	582	
7	0	0	0	0	514	588	
8	0	0	0	0	475	600	
9	0	0	0	0	454	545	
10	0	0	0	0	498	520	
11	0	0	0	0	499	542	
12	0	0	0	0	509	564	
13	0	0	0	0	508	587	
14	0	0	0	0	517	592	
15	0	0	0	0	512	587	
0	0	0	0	0	514	516	
1	0	0	0	0	512	552	
2	0	0	0	0	513	605	
3	0	0	0	0	505	572	
4	0	0	0	0	511	528	
5	0	0	0	0	511	561	
6	0	0	0	0	518	630	
7	0	0	0	0	519	643	
8	0	0	0	0	496	614	
9	0	0	0	0	505	615	
10	0	0	0	0	501	628	
11	0	0	0	0	501	612	
12	0	0	0	0	502	619	
13	0	0	0	0	501	604	
14	0	0	0	0	501	600	
15	0	0	0	0	510	590	
0	0	0	0	0	492	563	
1	0	0	0	0	497	556	
2	0	0	0	0	522	541	
3	0	0	0	0	519	587	
4	0	0	0	0	530	588	
5	0	0	0	0	499	574	
6	0	0	0	0	510	598	
7	0	0	0	0	509	597	
8	0	0	0	0	514	567	
9	0	0	0	0	498	555	
10	0	0	0	0	505	557	
11	0	0	0	0	503	563	
12	0	0	0	0	511	561	
13	0	0	0	0	504	558	
14	0	0	0	0	531	566	
15	0	0	0	0	512	574	
0	0	0	0	0	510	581	
1	0	0	0	0	522	594	
2	0	0	0	0	514	600	
3	0	0	0	0	518	598	
4	0	0	0	0	526	593	
5	0	0	0	0	506	578	
6	0	0	0	0	554	582	
7	0	0	0	0	568	575	
8	0	0	0	0	528	581	
9	0	0	0	0	509	580	
10	0	0	0	0	505	564	
11	0	0	0	0	505	577	
12	0	0	0	0	504	573	
13	0	0	0	0	511	575	
14	0	0	0	0	492	540	
15	0	0	0	0	503	596	
0	0	0	0	0	511	608	
1	0	0	0	0	513	515	
2	0	0	0	0	519	645	
3	0	0	0	0	512	587	
4	0	0	0	0	513	549	
5	0	0	0	0	508	569	
6	0	0	0	0	505	572	
7	0	0	0	0	491	577	
8	0	0	0	0	497	592	
9	0	0	0	0	505	579	
10	0	0	0	0	508	565	
11	0	0	0	0	513	566	
12	0	0	0	0	505	563	
13	0	0	0	0	515	551	
14	0	0	0	0	496	550	
15	0	0	0	0	512	566	
0	0	0	0	0	497	575	
1	0	0	0	0	504	572	
2	0	0	0	0	500	567	
3	0	0	0	0	503	565	
4	0	0	0	0	510	568	
5	0	0	0	0	517	564	
6	0	0	0	0	515	568	
7	0	0	0	0	495	574	
8	0	0	0	0	496	566	
9	0	0	0	0	527	564	
10	0	0	0	0	505	561	
11	0	0	0	0	494	550	
12	0	0	0	0	517	545	
13	0	0	0	0	510	558	
14	0	0	0	0	519	553	
15	0	0	0	0	510	558	
0	0	0	0	0	513	569	
1	0	0	0	0	531	571	
2	0	0	0	0	509	567	
3	0	0	0	0	525	566	
4	0	0	0	0	508	566	
5	0	0	0	0	505	557	
6	0	0	0	0	501	558	
7	0	0	0	0	509	555	
8	0	0	0	0	523	556	
9	0	0	0	0	498	561	
10	0	0	0	0	512	559	
11	0	0	0	0	512	562	
12	0	0	0	0	497	564	
13	0	0	0	0	527	567	
14	0	0	0	0	535	568	
15	0	0	0	0	514	567	
0	0	0	0	0	504	556	
1	0	0	0	0	507	552	
2	0	0	0	0	506	548	
3	0	0	0	0	512	547	
4	0	0	0	0	496	549	
5	0	0	0	0	513	546	
6	0	0	0	0	520	545	
7	0	0	0	0	508	549	
8	0	0	0	0	500	557	
9	0	0	0	0	543	562	
10	0	0	0	0	509	563	
11	0	0	0	0	519	560	
12	0	0	0	0	505	556	
13	0	0	0	0	523	552	
14	0	0	0	0	500	550	
15	0	0	0	0	515	552	
0	0	0	0	0	484	550	
1	0	0	0	0	511	545	
2	0	0	0	0	499	546	
3	0	0	0	0	493	551	
4	0	0	0	0	496	554	
5	0	0	0	0	509	554	
6	0	0	0	0	482	556	
7	0	0	0	0	505	557	
8	0	0	0	0	521	552	
9	0	0	0	0	527	550	
10	0	0	0	0	505	549	
11	0	0	0	0	531	543	
12	0	0	0	0	509	547	
13	0	0	0	0	497	552	
14	0	0	0	0	504	550	
15	0	0	0	0	507	548	
0	0	0	0	0	504	553	
1	0	0	0	0	513	560	
2	0	0	0	0	530	560	
3	0	0	0	0	508	558	
4	0	0	0	0	507	554	
5	0	0	0	0	526	551	
6	0	0	0	0	519	549	
7	0	0	0	0	511	549	
8	0	0	0	0	509	546	
9	0	0	0	0	516	545	
10	0	0	0	0	511	545	
11	0	0	0	0	540	545	
12	0	0	0	0	510	551	
13	0	0	0	0	512	553	
14	0	0	0	0	503	551	
15	0	0	0	0	520	554	
0	0	0	0	0	490	551	
1	0	0	0	0	506	546	
2	0	0	0	0	518	542	
3	0	0	0	0	510	541	
4	0	0	0	0	506	543	
5	0	0	0	0	500	549	
6	0	0	0	0	509	554	
7	0	0	0	0	519	557	
8	0	0	0	0	520	562	
9	0	0	0	0	539	562	
10	0	0	0	0	497	551	
11	0	0	0	0	467	543	
12	0	0	0	0	548	539	
13	0	0	0	0	456	540	
14	0	0	0	0	516	559	
15	0	0	0	0	509	580	
0	0	0	0	0	518	574	
1	0	0	0	0	519	552	
2	0	0	0	0	485	532	
3	0	0	0	0	519	533	
4	0	0	0	0	495	551	
5	0	0	0	0	527	582	
6	0	0	0	0	526	604	
7	0	0	0	0	432	603	
8	0	0	0	0	574	580	
